Year,Quarter,City,Rent_Index,Sales_Index,Inflation_adjusted,Granularity
2016,3.0,Kreis Mettmann,102.81526820486484,110.48664093017578,1,quarterly
2016,3.0,München,104.90969848632812,113.44345092773438,0,quarterly
2016,3.0,München,103.86572976884895,112.27677917480469,1,quarterly
2016,3.0,Münster,100.41348266601562,106.47455596923828,0,quarterly
2016,3.0,Münster,99.41425631965339,105.37256622314453,1,quarterly
2016,3.0,Potsdam,104.6300048828125,96.98646545410156,0,quarterly
2016,3.0,Potsdam,103.58881942919513,95.98160552978516,1,quarterly
2016,3.0,Rhein-Erft-Kreis,103.62591552734375,113.72679138183594,0,quarterly
2016,3.0,Rhein-Erft-Kreis,102.59472188470085,112.56544494628906,1,quarterly
2016,3.0,Stuttgart,104.8768081665039,114.09368133544922,0,quarterly
2016,3.0,Stuttgart,103.83316674445595,112.91484832763672,1,quarterly
2016,3.0,Wiesbaden,104.922119140625,111.84314727783203,0,quarterly
2016,3.0,Wiesbaden,103.87802682375775,110.68856811523438,1,quarterly
2016,4.0,Berlin,108.22699737548828,123.09849548339844,0,quarterly
2016,4.0,Berlin,107.22489554793746,121.90595245361328,1,quarterly
2016,4.0,Bonn,103.11910247802734,125.67803955078125,0,quarterly
2016,4.0,Bonn,102.16429597360117,124.43177795410156,1,quarterly
2016,4.0,Dortmund,106.10614013671875,116.30013275146484,0,quarterly
2016,4.0,Dortmund,105.12367587619357,115.17195129394531,1,quarterly
2016,4.0,Dresden,105.56131744384766,109.41600799560547,0,quarterly
2016,4.0,Dresden,104.58389783788611,108.35918426513672,1,quarterly
2016,4.0,Duisburg,103.7077407836914,116.84542846679688,0,quarterly
2016,4.0,Duisburg,102.74748392458315,115.69188690185547,1,quarterly
2016,4.0,Düsseldorf,104.91812133789062,112.81424713134766,0,quarterly
2016,4.0,Düsseldorf,103.94665725142869,111.71540069580078,1,quarterly
2016,4.0,Erfurt,103.3398208618164,113.71469116210938,0,quarterly
2016,4.0,Erfurt,102.38297066865145,112.60176086425781,1,quarterly
2016,4.0,Frankfurt am Main,103.78177642822266,121.92250061035156,0,quarterly
2016,4.0,Frankfurt am Main,102.82083405388727,120.73899841308594,1,quarterly
2016,4.0,Hamburg,103.38883972167969,112.20346069335938,0,quarterly
2016,4.0,Hamburg,102.43153565018265,111.11453247070312,1,quarterly
2016,4.0,Karlsruhe,104.01789855957031,112.14974975585938,0,quarterly
2016,4.0,Karlsruhe,103.05476986920392,111.05784606933594,1,quarterly
2016,4.0,Köln,104.29622650146484,110.42521667480469,0,quarterly
2016,4.0,Köln,103.33052070052535,109.35237884521484,1,quarterly
2016,4.0,Leipzig,106.44337463378906,111.51617431640625,0,quarterly
2016,4.0,Leipzig,105.45778783162436,110.43830871582031,1,quarterly
2016,4.0,Lübeck,104.88411712646484,121.7474594116211,0,quarterly
2016,4.0,Lübeck,103.9129678938124,120.55079650878906,1,quarterly
2016,4.0,Kreis Mettmann,104.13371276855469,109.95816802978516,0,quarterly
2016,4.0,Kreis Mettmann,103.1695117244014,108.88540649414062,1,quarterly
2016,4.0,München,105.88080596923828,117.84184265136719,0,quarterly
2016,4.0,München,104.90042813618979,116.7069320678711,1,quarterly
2016,4.0,Münster,102.49716186523438,105.94251251220703,0,quarterly
